Pavarde        Vardas         Galutinis(vid./med.)     
Vardas6554     Pavarde6554    4.6                      
Vardas8296     Pavarde8296    4.6                      
Vardas2989     Pavarde2989    4.6                      
Vardas4031     Pavarde4031    4.6                      
Vardas5898     Pavarde5898    4.6                      
Vardas5039     Pavarde5039    4.6                      
Vardas2674     Pavarde2674    4.6                      
Vardas1831     Pavarde1831    4.6                      
Vardas1045     Pavarde1045    4.6                      
Vardas2685     Pavarde2685    4.6                      
Vardas8618     Pavarde8618    4.6                      
Vardas547      Pavarde547     4.6                      
Vardas5048     Pavarde5048    4.6                      
Vardas250      Pavarde250     4.6                      
Vardas5800     Pavarde5800    4.6                      
Vardas8392     Pavarde8392    4.6                      
Vardas8213     Pavarde8213    4.6                      
Vardas3329     Pavarde3329    4.6                      
Vardas1161     Pavarde1161    4.6                      
Vardas275      Pavarde275     4.6                      
Vardas623      Pavarde623     4.6                      
Vardas2465     Pavarde2465    4.6                      
Vardas3898     Pavarde3898    4.6                      
Vardas7077     Pavarde7077    4.6                      
Vardas1093     Pavarde1093    4.6                      
Vardas2328     Pavarde2328    4.6                      
Vardas2245     Pavarde2245    4.6                      
Vardas9029     Pavarde9029    4.6                      
Vardas3121     Pavarde3121    4.6                      
Vardas465      Pavarde465     4.6                      
Vardas581      Pavarde581     4.6                      
Vardas8831     Pavarde8831    4.6                      
Vardas7029     Pavarde7029    4.6                      
Vardas328      Pavarde328     4.6                      
Vardas6176     Pavarde6176    4.6                      
Vardas2432     Pavarde2432    4.6                      
Vardas9210     Pavarde9210    4.6                      
Vardas294      Pavarde294     4.6                      
Vardas4541     Pavarde4541    4.6                      
Vardas3186     Pavarde3186    4.6                      
Vardas8765     Pavarde8765    4.6                      
Vardas9248     Pavarde9248    4.6                      
Vardas478      Pavarde478     4.6                      
Vardas4480     Pavarde4480    4.6                      
Vardas231      Pavarde231     4.6                      
Vardas3790     Pavarde3790    4.6                      
Vardas3999     Pavarde3999    4.6                      
Vardas3217     Pavarde3217    4.6                      
Vardas9321     Pavarde9321    4.6                      
Vardas9361     Pavarde9361    4.6                      
Vardas6302     Pavarde6302    4.6                      
Vardas4929     Pavarde4929    4.6                      
Vardas3245     Pavarde3245    4.6                      
Vardas7617     Pavarde7617    4.6                      
Vardas9875     Pavarde9875    4.6                      
Vardas5212     Pavarde5212    4.6                      
Vardas5484     Pavarde5484    4.6                      
Vardas3528     Pavarde3528    4.6                      
Vardas1410     Pavarde1410    4.6                      
Vardas3601     Pavarde3601    4.6                      
Vardas7403     Pavarde7403    4.6                      
Vardas1016     Pavarde1016    4.6                      
Vardas1029     Pavarde1029    4.6                      
Vardas5328     Pavarde5328    4.6                      
Vardas9898     Pavarde9898    4.6                      
Vardas5527     Pavarde5527    4.6                      
Vardas7879     Pavarde7879    4.6                      
Vardas9918     Pavarde9918    4.6                      
Vardas1211     Pavarde1211    4.6                      
Vardas6316     Pavarde6316    4.6                      
Vardas9768     Pavarde9768    4.6                      
Vardas1948     Pavarde1948    4.6                      
Vardas4397     Pavarde4397    4.6                      
Vardas968      Pavarde968     4.6                      
Vardas3721     Pavarde3721    4.6                      
Vardas4834     Pavarde4834    4.6                      
Vardas7639     Pavarde7639    4.6                      
Vardas5611     Pavarde5611    4.6                      
Vardas4754     Pavarde4754    4.6                      
Vardas9273     Pavarde9273    4.6                      
Vardas5372     Pavarde5372    4.6                      
Vardas784      Pavarde784     4.6                      
Vardas6310     Pavarde6310    4.6                      
Vardas3645     Pavarde3645    4.6                      
Vardas3221     Pavarde3221    4.6                      
Vardas3941     Pavarde3941    4.6                      
Vardas6428     Pavarde6428    4.6                      
Vardas8786     Pavarde8786    4.6                      
Vardas6035     Pavarde6035    4.6                      
Vardas4897     Pavarde4897    4.6                      
Vardas3945     Pavarde3945    4.6                      
Vardas1008     Pavarde1008    4.6                      
Vardas5257     Pavarde5257    4.6                      
Vardas196      Pavarde196     4.6                      
Vardas3906     Pavarde3906    4.6                      
Vardas3042     Pavarde3042    4.6                      
Vardas1576     Pavarde1576    4.6                      
Vardas9722     Pavarde9722    4.6                      
Vardas740      Pavarde740     4.6                      
Vardas2378     Pavarde2378    4.6                      
Vardas6059     Pavarde6059    4.6                      
Vardas9910     Pavarde9910    4.6                      
Vardas6239     Pavarde6239    4.6                      
Vardas1233     Pavarde1233    4.6                      
Vardas9114     Pavarde9114    4.6                      
Vardas9634     Pavarde9634    4.6                      
Vardas2925     Pavarde2925    4.6                      
Vardas5082     Pavarde5082    4.6                      
Vardas7468     Pavarde7468    4.6                      
Vardas7545     Pavarde7545    4.6                      
Vardas9551     Pavarde9551    4.6                      
Vardas5097     Pavarde5097    4.6                      
Vardas9543     Pavarde9543    4.6                      
Vardas3607     Pavarde3607    4.6                      
Vardas3525     Pavarde3525    4.6                      
Vardas245      Pavarde245     4.6                      
Vardas6119     Pavarde6119    4.6                      
Vardas4205     Pavarde4205    4.6                      
Vardas6848     Pavarde6848    4.6                      
Vardas6617     Pavarde6617    4.6                      
