Pavarde        Vardas         Galutinis(vid./med.)     
Vardas310      Pavarde310     8.2                      
Vardas2758     Pavarde2758    8.2                      
Vardas1704     Pavarde1704    8.2                      
Vardas8823     Pavarde8823    8.2                      
Vardas9554     Pavarde9554    8.2                      
Vardas6016     Pavarde6016    8.2                      
Vardas8749     Pavarde8749    8.2                      
Vardas3707     Pavarde3707    8.2                      
Vardas9384     Pavarde9384    8.2                      
Vardas4261     Pavarde4261    8.2                      
Vardas5577     Pavarde5577    8.2                      
Vardas9814     Pavarde9814    8.2                      
Vardas721      Pavarde721     8.2                      
Vardas3594     Pavarde3594    8.2                      
Vardas8268     Pavarde8268    8.2                      
Vardas5050     Pavarde5050    8.2                      
Vardas1157     Pavarde1157    8.2                      
Vardas2654     Pavarde2654    8.2                      
Vardas5043     Pavarde5043    8.2                      
Vardas4293     Pavarde4293    8.2                      
Vardas3020     Pavarde3020    8.2                      
Vardas4565     Pavarde4565    8.2                      
Vardas6977     Pavarde6977    8.2                      
Vardas7368     Pavarde7368    8.2                      
Vardas268      Pavarde268     8.2                      
Vardas7362     Pavarde7362    8.2                      
Vardas1877     Pavarde1877    8.2                      
Vardas9933     Pavarde9933    8.2                      
Vardas7682     Pavarde7682    8.2                      
Vardas5341     Pavarde5341    8.2                      
Vardas5209     Pavarde5209    8.2                      
Vardas5136     Pavarde5136    8.2                      
Vardas2461     Pavarde2461    8.2                      
Vardas8401     Pavarde8401    8.2                      
Vardas4776     Pavarde4776    8.2                      
Vardas7947     Pavarde7947    8.2                      
Vardas9306     Pavarde9306    8.2                      
Vardas1767     Pavarde1767    8.2                      
Vardas2045     Pavarde2045    8.2                      
Vardas8403     Pavarde8403    8.2                      
Vardas1032     Pavarde1032    8.2                      
Vardas7089     Pavarde7089    8.2                      
Vardas5506     Pavarde5506    8.2                      
Vardas8922     Pavarde8922    8.2                      
Vardas4365     Pavarde4365    8.2                      
Vardas3940     Pavarde3940    8.2                      
Vardas9360     Pavarde9360    8.2                      
Vardas1794     Pavarde1794    8.2                      
Vardas9373     Pavarde9373    8.2                      
Vardas6275     Pavarde6275    8.2                      
Vardas755      Pavarde755     8.2                      
Vardas2473     Pavarde2473    8.2                      
Vardas4876     Pavarde4876    8.2                      
Vardas4752     Pavarde4752    8.2                      
Vardas9545     Pavarde9545    8.2                      
Vardas3330     Pavarde3330    8.2                      
Vardas1810     Pavarde1810    8.2                      
Vardas9979     Pavarde9979    8.2                      
Vardas4432     Pavarde4432    8.2                      
Vardas1098     Pavarde1098    8.1                      
Vardas4208     Pavarde4208    8.1                      
Vardas567      Pavarde567     8.1                      
Vardas2770     Pavarde2770    8.1                      
Vardas5382     Pavarde5382    8.1                      
Vardas1117     Pavarde1117    8.1                      
Vardas8959     Pavarde8959    8.1                      
Vardas8260     Pavarde8260    8.1                      
Vardas9599     Pavarde9599    8.1                      
Vardas2289     Pavarde2289    8.1                      
Vardas9185     Pavarde9185    8.1                      
Vardas2722     Pavarde2722    8.1                      
Vardas45       Pavarde45      8.1                      
Vardas770      Pavarde770     8.1                      
Vardas8938     Pavarde8938    8.1                      
Vardas9813     Pavarde9813    8.1                      
Vardas2066     Pavarde2066    8.1                      
Vardas6814     Pavarde6814    8.1                      
Vardas7321     Pavarde7321    8.1                      
Vardas8888     Pavarde8888    8.1                      
Vardas9037     Pavarde9037    8.1                      
Vardas431      Pavarde431     8.1                      
Vardas2029     Pavarde2029    8.1                      
Vardas4433     Pavarde4433    8.1                      
Vardas3956     Pavarde3956    8.1                      
Vardas2036     Pavarde2036    8.1                      
Vardas2160     Pavarde2160    8.1                      
Vardas5722     Pavarde5722    8.1                      
Vardas9020     Pavarde9020    8.1                      
Vardas2565     Pavarde2565    8.1                      
Vardas9028     Pavarde9028    8.1                      
Vardas2894     Pavarde2894    8.1                      
Vardas2643     Pavarde2643    8.1                      
Vardas2359     Pavarde2359    8.1                      
Vardas9303     Pavarde9303    8.1                      
Vardas3977     Pavarde3977    8.1                      
Vardas9841     Pavarde9841    8.1                      
Vardas4741     Pavarde4741    8.1                      
Vardas1096     Pavarde1096    8.1                      
Vardas511      Pavarde511     8.1                      
Vardas3932     Pavarde3932    8.1                      
Vardas9333     Pavarde9333    8.1                      
Vardas7699     Pavarde7699    8.1                      
Vardas1095     Pavarde1095    8.1                      
Vardas7090     Pavarde7090    8.1                      
Vardas4342     Pavarde4342    8.1                      
Vardas3624     Pavarde3624    8.1                      
Vardas9520     Pavarde9520    8.1                      
Vardas9799     Pavarde9799    8.1                      
Vardas8362     Pavarde8362    8.1                      
Vardas1669     Pavarde1669    8.1                      
Vardas163      Pavarde163     8.1                      
Vardas3416     Pavarde3416    8.1                      
Vardas7988     Pavarde7988    8.1                      
Vardas3876     Pavarde3876    8.1                      
Vardas1625     Pavarde1625    8.1                      
Vardas5703     Pavarde5703    8.1                      
Vardas3185     Pavarde3185    8.1                      
Vardas9328     Pavarde9328    8.1                      
Vardas7991     Pavarde7991    8.1                      
Vardas341      Pavarde341     8.1                      
Vardas4665     Pavarde4665    8.1                      
Vardas8249     Pavarde8249    8.1                      
Vardas2672     Pavarde2672    8.1                      
Vardas1556     Pavarde1556    8.1                      
Vardas1845     Pavarde1845    8.1                      
Vardas1900     Pavarde1900    8.1                      
Vardas3423     Pavarde3423    8.1                      
