Pavarde        Vardas         Galutinis(vid./med.)     
Vardas55582    Pavarde55582   9                        
Vardas29162    Pavarde29162   9                        
Vardas49974    Pavarde49974   9                        
Vardas14846    Pavarde14846   9                        
Vardas8296     Pavarde8296    9                        
Vardas14864    Pavarde14864   9                        
Vardas76343    Pavarde76343   9                        
Vardas71856    Pavarde71856   9                        
Vardas27695    Pavarde27695   9                        
Vardas71917    Pavarde71917   9                        
Vardas19969    Pavarde19969   9                        
Vardas29054    Pavarde29054   9                        
Vardas62803    Pavarde62803   9                        
Vardas90849    Pavarde90849   9                        
Vardas23618    Pavarde23618   9                        
Vardas8510     Pavarde8510    9                        
Vardas68046    Pavarde68046   9                        
Vardas87059    Pavarde87059   9                        
Vardas1516     Pavarde1516    9                        
Vardas3701     Pavarde3701    9                        
Vardas75669    Pavarde75669   9                        
Vardas84514    Pavarde84514   9                        
Vardas79328    Pavarde79328   9                        
Vardas31251    Pavarde31251   9                        
Vardas57281    Pavarde57281   9                        
Vardas22108    Pavarde22108   9                        
Vardas41991    Pavarde41991   9                        
Vardas57304    Pavarde57304   9                        
Vardas94552    Pavarde94552   9                        
Vardas31188    Pavarde31188   9                        
Vardas35913    Pavarde35913   9                        
Vardas58842    Pavarde58842   9                        
Vardas83017    Pavarde83017   9                        
Vardas23321    Pavarde23321   9                        
Vardas68409    Pavarde68409   9                        
Vardas65608    Pavarde65608   9                        
Vardas76010    Pavarde76010   9                        
Vardas60224    Pavarde60224   9                        
Vardas32603    Pavarde32603   9                        
Vardas41767    Pavarde41767   9                        
Vardas70240    Pavarde70240   9                        
Vardas39608    Pavarde39608   9                        
Vardas3121     Pavarde3121    9                        
Vardas16336    Pavarde16336   9                        
Vardas36731    Pavarde36731   9                        
Vardas64520    Pavarde64520   9                        
Vardas72862    Pavarde72862   9                        
Vardas63938    Pavarde63938   9                        
Vardas54396    Pavarde54396   9                        
Vardas88454    Pavarde88454   9                        
Vardas97966    Pavarde97966   9                        
Vardas85053    Pavarde85053   9                        
Vardas41789    Pavarde41789   9                        
Vardas47158    Pavarde47158   9                        
Vardas98412    Pavarde98412   9                        
Vardas70064    Pavarde70064   9                        
Vardas46825    Pavarde46825   9                        
Vardas6419     Pavarde6419    9                        
Vardas13759    Pavarde13759   9                        
Vardas73056    Pavarde73056   9                        
Vardas54035    Pavarde54035   9                        
Vardas2101     Pavarde2101    9                        
Vardas58176    Pavarde58176   9                        
Vardas24829    Pavarde24829   9                        
Vardas36928    Pavarde36928   9                        
Vardas16006    Pavarde16006   9                        
Vardas94682    Pavarde94682   9                        
Vardas37668    Pavarde37668   9                        
Vardas94716    Pavarde94716   9                        
Vardas97291    Pavarde97291   9                        
Vardas51935    Pavarde51935   9                        
Vardas73656    Pavarde73656   9                        
Vardas279      Pavarde279     9                        
Vardas40021    Pavarde40021   9                        
Vardas30606    Pavarde30606   9                        
Vardas62682    Pavarde62682   9                        
Vardas47474    Pavarde47474   9                        
Vardas5580     Pavarde5580    9                        
Vardas7430     Pavarde7430    9                        
Vardas62655    Pavarde62655   9                        
Vardas43486    Pavarde43486   9                        
Vardas12341    Pavarde12341   9                        
Vardas16784    Pavarde16784   9                        
Vardas3375     Pavarde3375    9                        
Vardas7539     Pavarde7539    9                        
Vardas88723    Pavarde88723   9                        
Vardas90717    Pavarde90717   9                        
Vardas460      Pavarde460     9                        
Vardas74740    Pavarde74740   9                        
Vardas71425    Pavarde71425   9                        
Vardas12067    Pavarde12067   9                        
Vardas36268    Pavarde36268   9                        
Vardas36267    Pavarde36267   9                        
Vardas5641     Pavarde5641    9                        
Vardas82475    Pavarde82475   9                        
Vardas60609    Pavarde60609   9                        
Vardas82462    Pavarde82462   9                        
Vardas16462    Pavarde16462   9                        
Vardas57784    Pavarde57784   9                        
Vardas31804    Pavarde31804   9                        
Vardas1880     Pavarde1880    9                        
Vardas51353    Pavarde51353   9                        
Vardas27067    Pavarde27067   9                        
Vardas82108    Pavarde82108   9                        
Vardas5562     Pavarde5562    9                        
Vardas80234    Pavarde80234   9                        
Vardas31779    Pavarde31779   9                        
Vardas27151    Pavarde27151   9                        
Vardas12515    Pavarde12515   9                        
Vardas41440    Pavarde41440   9                        
Vardas74455    Pavarde74455   9                        
Vardas12398    Pavarde12398   9                        
Vardas87479    Pavarde87479   9                        
Vardas78751    Pavarde78751   9                        
Vardas38810    Pavarde38810   9                        
Vardas66045    Pavarde66045   9                        
